Ticker,Date,Adj_Close,Volume
OGDC,2021-04-27,63.66738510131836,3091962.0
OGDC,2021-04-28,62.04061508178711,2343142.0
OGDC,2021-04-29,62.48426818847656,938494.0
OGDC,2021-04-30,61.5162467956543,1008579.0
OGDC,2021-05-03,61.20029067993164,1255271.0
OGDC,2021-05-04,61.49607849121094,478713.0
OGDC,2021-05-05,62.1817626953125,684613.0
OGDC,2021-05-06,62.296024322509766,1616453.0
OGDC,2021-05-07,62.296024322509766,0.0
OGDC,2021-05-10,62.296024322509766,0.0
OGDC,2021-05-11,62.296024322509766,0.0
OGDC,2021-05-12,62.296024322509766,0.0
OGDC,2021-05-13,62.296024322509766,0.0
OGDC,2021-05-14,62.296024322509766,0.0
OGDC,2021-05-17,59.41214370727539,16646719.0
OGDC,2021-05-18,59.76170349121094,8459795.0
OGDC,2021-05-19,60.33985137939453,8450798.0
OGDC,2021-05-20,59.25081253051758,4431796.0
OGDC,2021-05-21,60.494449615478516,3512679.0
OGDC,2021-05-24,60.514617919921875,14364647.0
OGDC,2021-05-25,60.59528350830078,6728391.0
OGDC,2021-05-26,62.58510971069336,9975856.0
OGDC,2021-05-27,62.61199188232422,47490914.0
OGDC,2021-05-28,64.15813446044922,16838692.0
OGDC,2021-05-31,65.53619384765625,11393682.0
OGDC,2021-06-01,66.48406982421875,8178191.0
OGDC,2021-06-02,65.52949523925781,4758839.0
OGDC,2021-06-03,65.26732635498047,4182795.0
OGDC,2021-06-04,65.51603698730469,5314566.0
OGDC,2021-06-07,65.47570037841797,5583015.0
OGDC,2021-06-08,64.86396026611328,3438498.0
OGDC,2021-06-09,63.21309280395508,6145834.0
OGDC,2021-06-10,63.021297454833984,9639665.0
OGDC,2021-06-11,63.514488220214844,5803980.0
OGDC,2021-06-14,68.27534484863281,25332363.0
OGDC,2021-06-15,68.48085021972656,12115901.0
OGDC,2021-06-16,68.17259979248047,5458926.0
OGDC,2021-06-17,68.61786651611328,6791321.0
OGDC,2021-06-18,67.99449157714844,3151921.0
OGDC,2021-06-21,67.87803649902344,3287354.0
OGDC,2021-06-22,67.49442291259766,3768580.0
OGDC,2021-06-23,67.95338439941406,10269396.0
OGDC,2021-06-24,67.7752914428711,3856256.0
OGDC,2021-06-25,67.13138580322266,4557299.0
OGDC,2021-06-28,66.28880310058594,9473433.0
OGDC,2021-06-29,64.5762710571289,11650517.0
OGDC,2021-06-30,65.09687042236328,2548674.0
OGDC,2021-07-01,65.93944549560547,2715616.0
OGDC,2021-07-02,65.54898071289062,2991441.0
OGDC,2021-07-05,65.5284423828125,10487721.0
OGDC,2021-07-06,65.27497863769531,3304739.0
OGDC,2021-07-07,64.78862762451172,1816655.0
OGDC,2021-07-08,65.54898071289062,4420490.0
OGDC,2021-07-09,64.8913803100586,2247855.0
OGDC,2021-07-12,64.85712432861328,1757839.0
OGDC,2021-07-13,64.55572509765625,2470198.0
OGDC,2021-07-14,64.52147674560547,1844603.0
OGDC,2021-07-15,65.78189086914062,6877597.0
OGDC,2021-07-16,65.61063385009766,1351095.0
OGDC,2021-07-19,65.67229461669922,1977976.0
OGDC,2021-07-20,65.67229461669922,0.0
OGDC,2021-07-21,65.67229461669922,0.0
OGDC,2021-07-22,65.67229461669922,0.0
OGDC,2021-07-23,65.67229461669922,0.0
OGDC,2021-07-26,64.63790893554688,5130885.0
OGDC,2021-07-27,64.48722076416016,918368.0
OGDC,2021-07-28,63.98715591430664,1054649.0
OGDC,2021-07-29,63.84330749511719,2330149.0
OGDC,2021-07-30,63.97344970703125,3858764.0
OGDC,2021-08-02,64.41871643066406,1341589.0
OGDC,2021-08-03,63.959754943847656,2492393.0
OGDC,2021-08-04,63.75426483154297,2693104.0
OGDC,2021-08-05,63.719993591308594,1122036.0
OGDC,2021-08-06,63.72685241699219,1041317.0
OGDC,2021-08-09,63.21309280395508,1296531.0
OGDC,2021-08-10,63.137733459472656,1300537.0
OGDC,2021-08-11,62.9938850402832,667085.0
OGDC,2021-08-12,62.85001754760742,1545837.0
OGDC,2021-08-13,62.322574615478516,454529.0
OGDC,2021-08-16,62.1102294921875,1015930.0
OGDC,2021-08-17,62.260929107666016,765656.0
OGDC,2021-08-18,62.260929107666016,0.0
OGDC,2021-08-19,62.260929107666016,0.0
OGDC,2021-08-20,61.95951843261719,539327.0
OGDC,2021-08-23,63.9940071105957,3574314.0
OGDC,2021-08-24,63.65835189819336,1478566.0
OGDC,2021-08-25,63.56245040893555,1774186.0
OGDC,2021-08-26,62.98702621459961,906337.0
OGDC,2021-08-27,62.32942581176758,1831637.0
OGDC,2021-08-30,63.48023223876953,2555308.0
OGDC,2021-08-31,63.61040496826172,1163744.0
OGDC,2021-09-01,63.68575668334961,1378657.0
OGDC,2021-09-02,62.61027908325195,1049966.0
OGDC,2021-09-03,62.4664192199707,1741010.0
OGDC,2021-09-06,62.6513671875,912364.0
OGDC,2021-09-07,62.0074577331543,1075007.0
OGDC,2021-09-08,60.36342239379883,3841170.0
OGDC,2021-09-09,60.657981872558594,1529209.0
OGDC,2021-09-10,60.95939254760742,1755763.0
OGDC,2021-09-13,61.34299850463867,1570144.0
OGDC,2021-09-14,60.32234191894531,2993014.0
OGDC,2021-09-15,59.97982406616211,1078705.0
OGDC,2021-09-16,61.08270263671875,4201784.0
OGDC,2021-09-17,60.8155403137207,3501545.0
OGDC,2021-09-20,59.85651397705078,1106377.0
OGDC,2021-09-21,58.88379669189453,1880219.0
OGDC,2021-09-22,58.28782653808594,2706271.0
OGDC,2021-09-23,57.15071487426758,3059990.0
OGDC,2021-09-24,57.7055778503418,2210113.0
OGDC,2021-09-27,57.96589279174805,2957017.0
OGDC,2021-09-28,57.123321533203125,7349133.0
OGDC,2021-09-29,55.89028549194336,6406389.0
OGDC,2021-09-30,57.404178619384766,3986605.0
OGDC,2021-10-01,56.93151092529297,1223045.0
OGDC,2021-10-04,57.130157470703125,1085134.0
OGDC,2021-10-05,55.58889389038086,3965185.0
OGDC,2021-10-06,55.76014709472656,3174188.0
OGDC,2021-10-07,55.72589111328125,947091.0
OGDC,2021-10-08,55.828636169433594,2917327.0
OGDC,2021-10-11,55.993045806884766,1850337.0
OGDC,2021-10-12,56.061546325683594,2561805.0
OGDC,2021-10-13,55.50668716430664,2533731.0
OGDC,2021-10-14,55.9998893737793,2718612.0
OGDC,2021-10-15,57.67817687988281,4721041.0
OGDC,2021-10-18,58.9933967590332,5744903.0
OGDC,2021-10-19,58.9933967590332,0.0
OGDC,2021-10-20,58.63087844848633,1313329.0
OGDC,2021-10-21,59.92061233520508,3614738.0
OGDC,2021-10-22,58.8609504699707,1986965.0
OGDC,2021-10-25,58.8609504699707,761334.0
OGDC,2021-10-26,58.37294006347656,601163.0
OGDC,2021-10-27,58.66572570800781,939830.0
OGDC,2021-10-28,58.97248840332031,1358121.0
OGDC,2021-10-29,59.42563247680664,2381766.0
OGDC,2021-11-01,61.349796295166016,4670531.0
OGDC,2021-11-02,61.25218963623047,3228702.0
OGDC,2021-11-03,60.25526809692383,8389963.0
OGDC,2021-11-04,60.324974060058594,4435522.0
OGDC,2021-11-05,61.084877014160156,4691853.0
OGDC,2021-11-08,60.38774108886719,1229180.0
OGDC,2021-11-09,59.12862014770508,2270370.0
OGDC,2021-11-10,60.33795166015625,1513019.0
OGDC,2021-11-11,59.40605545043945,1337772.0
OGDC,2021-11-12,57.88374328613281,1752873.0
OGDC,2021-11-15,57.92640686035156,689072.0
OGDC,2021-11-16,60.295257568359375,2262921.0
OGDC,2021-11-17,59.740394592285156,948047.0
OGDC,2021-11-18,59.65503692626953,1558134.0
OGDC,2021-11-19,59.96804428100586,6338668.0
OGDC,2021-11-22,59.719051361083984,2249792.0
OGDC,2021-11-23,58.339012145996094,1841420.0
OGDC,2021-11-24,58.459930419921875,4921535.0
OGDC,2021-11-25,58.04733657836914,1246576.0
OGDC,2021-11-26,57.17947769165039,1999175.0
OGDC,2021-11-29,58.6164436340332,3427846.0
OGDC,2021-11-30,60.41619110107422,9514821.0
OGDC,2021-12-01,59.633697509765625,1670063.0
OGDC,2021-12-02,56.61750411987305,4286061.0
OGDC,2021-12-03,56.738441467285156,2906716.0
OGDC,2021-12-06,57.656089782714844,1697795.0
OGDC,2021-12-07,60.10318374633789,7907015.0
OGDC,2021-12-08,60.679405212402344,3556607.0
OGDC,2021-12-09,61.66819763183594,7789954.0
OGDC,2021-12-10,61.32674026489258,2153798.0
OGDC,2021-12-13,59.797298431396484,888232.0
OGDC,2021-12-14,59.24244689941406,3152851.0
OGDC,2021-12-15,60.82878494262695,4636889.0
OGDC,2021-12-16,59.66926193237305,1344460.0
OGDC,2021-12-17,60.32371520996094,2759264.0
OGDC,2021-12-20,60.70784378051758,1736143.0
OGDC,2021-12-21,60.145877838134766,1127439.0
OGDC,2021-12-22,61.66107177734375,5580283.0
OGDC,2021-12-23,61.67531967163086,1850655.0
OGDC,2021-12-24,61.3907585144043,574760.0
OGDC,2021-12-27,60.835899353027344,392903.0
OGDC,2021-12-28,61.035072326660156,768946.0
OGDC,2021-12-29,61.077754974365234,754601.0
OGDC,2021-12-30,60.42330551147461,1399405.0
OGDC,2021-12-31,61.31962966918945,3368560.0
OGDC,2022-01-03,61.78913116455078,2288947.0
OGDC,2022-01-04,62.543174743652344,1970237.0
OGDC,2022-01-05,62.57875442504883,1875335.0
OGDC,2022-01-06,61.90293884277344,619510.0
OGDC,2022-01-07,62.265743255615234,782135.0
OGDC,2022-01-10,62.564510345458984,2180857.0
OGDC,2022-01-11,62.09501266479492,1008011.0
OGDC,2022-01-12,62.93442153930664,4364604.0
OGDC,2022-01-13,62.79214096069336,977741.0
OGDC,2022-01-14,63.0980339050293,3533970.0
OGDC,2022-01-17,62.88462448120117,856159.0
OGDC,2022-01-18,63.1762809753418,3313419.0
OGDC,2022-01-19,62.66408920288086,3512725.0
OGDC,2022-01-20,62.841941833496094,2283068.0
OGDC,2022-01-21,62.46492385864258,635622.0
OGDC,2022-01-24,62.59296798706055,623694.0
OGDC,2022-01-25,62.265743255615234,2371627.0
OGDC,2022-01-26,61.831817626953125,1153802.0
OGDC,2022-01-27,61.853153228759766,1331729.0
OGDC,2022-01-28,61.362308502197266,2530451.0
OGDC,2022-01-31,61.91718292236328,1115476.0
OGDC,2022-02-01,62.692562103271484,1063564.0
OGDC,2022-02-02,63.73826599121094,2264735.0
OGDC,2022-02-03,62.841941833496094,1403327.0
OGDC,2022-02-04,63.674251556396484,7935067.0
OGDC,2022-02-07,65.11119842529297,5926878.0
OGDC,2022-02-08,64.89779663085938,2803404.0
OGDC,2022-02-09,65.21080017089844,5310348.0
OGDC,2022-02-10,64.65592956542969,3345536.0
OGDC,2022-02-11,64.00147247314453,1301741.0
OGDC,2022-02-14,63.709800720214844,2267567.0
OGDC,2022-02-15,63.31144714355469,915389.0
OGDC,2022-02-16,63.19050979614258,552856.0
OGDC,2022-02-17,63.0909423828125,2142672.0
OGDC,2022-02-18,64.13664245605469,2067350.0
OGDC,2022-02-21,64.15798950195312,2214161.0
OGDC,2022-02-22,63.489280700683594,2113420.0
OGDC,2022-02-23,63.22606658935547,3938075.0
OGDC,2022-02-24,62.02388000488281,2314921.0
OGDC,2022-02-25,61.24849319458008,2027329.0
OGDC,2022-02-28,62.45781707763672,2326644.0
OGDC,2022-03-01,65.17521667480469,11205457.0
OGDC,2022-03-02,66.1497802734375,7390044.0
OGDC,2022-03-03,67.56541442871094,11658343.0
OGDC,2022-03-04,67.43024444580078,3900595.0
OGDC,2022-03-07,66.01317596435547,6335213.0
OGDC,2022-03-08,64.90135192871094,2525207.0
OGDC,2022-03-09,64.90135192871094,4171859.0
OGDC,2022-03-10,65.18474578857422,1132010.0
OGDC,2022-03-11,64.6688003540039,1164457.0
OGDC,2022-03-14,63.622344970703125,1353967.0
OGDC,2022-03-15,62.8884162902832,1262623.0
OGDC,2022-03-16,62.997398376464844,741116.0
OGDC,2022-03-17,62.40878677368164,574677.0
OGDC,2022-03-18,59.94526672363281,3365301.0
OGDC,2022-03-21,60.62836837768555,3910864.0
OGDC,2022-03-22,60.279541015625,1370318.0
OGDC,2022-03-23,60.279541015625,0.0
OGDC,2022-03-24,60.51210403442383,768055.0
OGDC,2022-03-25,60.03974151611328,633633.0
